@relation GesturePredictions

@attribute labels {a,b,c,d,e,f,g,h,i,j,k,l}
@attribute zeroFingerFramesRatio numeric
@attribute oneFingerFramesRatio numeric
@attribute twoFingerFramesRatio numeric
@attribute threeFingerFramesRatio numeric
@attribute fourFingerFramesRatio numeric
@attribute fiveFingerFramesRatio numeric
@attribute rightFramesRatio numeric
@attribute leftFramesRatio numeric
@attribute upFramesRatio numeric
@attribute downFramesRatio numeric
@attribute forwardFramesRatio numeric
@attribute backwardFramesRatio numeric
@attribute avgGripStrength numeric
@attribute avgPinchStrength numeric
@attribute averageTipDistanceRatio numeric
@attribute avgPitch numeric
@attribute avgYaw numeric
@attribute avgRoll numeric
@attribute avgXPalmVelocity numeric
@attribute avgYPalmVelocity numeric
@attribute avgZPalmVelocity numeric
@attribute avgScaleFactor numeric
@attribute avgSphereRadius numeric

@data
h,10000,0,0,0,0,0,1041,1979,104,208,13541,17708,8175,8897,2483488,5470,-5587,107,160668,-106822,441366,9900,344373
h,10000,0,0,0,0,0,1746,1269,158,158,12698,26984,10000,9724,1216391,3790,-7756,950,382024,-149611,746678,9840,324188
h,10000,0,0,0,0,0,1315,2368,131,131,5263,9210,10000,8892,1382958,5578,-569,-6919,247770,-1011021,1985690,9880,353763
h,10000,0,0,0,0,0,1447,2763,131,394,13157,13157,10000,9589,1341809,4654,-819,-3343,-3326,-188421,63812,9860,349665
h,10000,0,0,0,0,0,3333,2000,333,833,18333,20000,10000,9100,1373212,4905,681,-5072,536941,-647961,1466863,9816,347678
h,7307,2692,0,0,0,0,897,2820,0,512,11538,17948,10000,6887,1684457,4695,-2592,-6902,437537,-453415,1909025,9948,381075
h,10000,0,0,0,0,0,2686,1044,447,298,14925,20895,10000,9725,1281259,2336,-6353,2683,195078,-317523,-1203361,9857,367125
h,8933,1066,0,0,0,0,2533,1466,666,266,12000,28000,10000,7196,1459802,4758,2370,-3762,691319,-885513,2274582,9869,340956
h,10000,0,0,0,0,0,2608,978,217,434,25000,11956,10000,9238,1328220,4204,-4245,111,426057,-40885,427280,9917,336479
h,10000,0,0,0,0,0,2222,3015,317,634,15873,22222,10000,8982,1333635,5431,-2653,-5611,489454,-613198,1380839,9826,332038
h,10000,0,0,0,0,0,1718,2031,156,156,4687,1562,10000,9097,1320179,2716,-13,-1952,541801,-911121,2100385,9831,334516
h,10000,0,0,0,0,0,1428,1558,259,129,11688,16883,10000,9954,1133473,4189,-6758,-22,139348,-188035,-365990,9873,332476
h,10000,0,0,0,0,0,1323,2647,735,735,5882,26470,10000,9025,1458495,5174,-2239,-5776,302515,-353686,504758,9832,344949
h,10000,0,0,0,0,0,1529,1294,0,235,9411,10588,10000,8585,1444954,3736,2908,-3079,485671,-267090,2019282,9883,325748
h,10000,0,0,0,0,0,2054,1095,136,273,15068,13698,10000,9758,1200885,6178,-6637,-541,348985,-205718,-188411,9854,327294
h,7076,2307,615,0,0,0,1230,2307,153,461,13846,27692,9189,6029,1826202,6831,-9880,-4534,840777,-145557,2295035,10020,383555
h,10000,0,0,0,0,0,1770,1458,520,208,10416,8333,10000,9360,1370970,4041,492,-2858,501460,-227756,1183796,9883,342439
h,10000,0,0,0,0,0,2142,1142,142,0,18571,15714,10000,9959,1190724,4986,-5315,-470,272970,-29719,-633735,9851,327607
h,10000,0,0,0,0,0,1323,3088,294,441,13235,29411,10000,9592,1507352,4359,-7120,-56,541777,-407332,1381863,9889,355521
h,10000,0,0,0,0,0,2236,1710,263,263,14473,15789,10000,9949,1168602,3859,-5947,270,-146390,-448296,-531749,9863,328257
h,10000,0,0,0,0,0,1964,2321,178,178,8928,28571,10000,9999,1517262,2732,-6222,3220,347811,-734107,825710,9800,375215
h,8333,1666,0,0,0,0,2083,3125,416,625,27083,33333,10000,8371,1298648,2785,-8737,296,196436,-439631,304651,9817,360465
h,10000,0,0,0,0,0,2368,2236,263,263,17105,27631,10000,8345,1473340,3610,-8797,1186,353296,-1273438,133658,9876,324106
h,10000,0,0,0,0,0,1604,1728,246,0,12345,13580,10000,9324,1335320,6465,229,-5413,520159,-583948,-279109,9877,346067
h,10000,0,0,0,0,0,1363,2121,0,757,24242,22727,10000,9362,1262226,6507,-8189,902,66318,-325235,-4770,9861,328201
h,10000,0,0,0,0,0,1607,2142,357,357,17857,19642,10000,8878,1315334,5918,1909,-3698,321656,-583293,-145214,9837,343403
h,10000,0,0,0,0,0,1666,1666,1296,370,9259,25925,10000,9794,1257194,4540,-374,-1936,14988,-481534,348926,9781,340799
h,10000,0,0,0,0,0,1842,2105,131,526,2631,10526,10000,8999,1309188,597,-963,-3136,444765,-89082,2083993,9867,340687
h,8630,1369,0,0,0,0,3424,1369,547,273,20547,24657,10000,7929,1562519,6538,1936,-5022,331645,-1057788,2492737,9864,363718
h,10000,0,0,0,0,0,1647,2235,235,0,8235,21176,10000,9729,1339254,2956,-5362,550,492125,-766030,715306,9887,333045
h,10000,0,0,0,0,0,1267,2957,281,422,7042,8450,10000,8914,1429194,3228,75,-2605,-21666,-412403,87244,9845,347542
i,0,0,0,1621,2702,5675,270,6486,270,270,29729,2702,0,526,4443811,4330,3726,-14240,-6299366,-744742,-1904395,9697,1135673
i,0,0,3333,555,0,6111,277,6944,0,555,22222,13888,0,1289,3696473,3045,1130,-15937,-7257369,-241068,-530955,9686,868251
i,0,0,0,1764,2941,5294,1764,7058,294,294,17647,47058,0,1485,3859723,2726,648,-14294,-6544789,-20278,-490760,9777,729003
i,2162,1351,270,2432,1891,1891,270,5405,0,0,32432,29729,2123,1534,3156999,5206,5700,-19503,-5658429,-234105,-1937934,9907,799414
i,0,0,0,0,4375,5625,0,6250,0,1250,31250,18750,0,30,4160184,3756,1320,-16419,-9378433,-255259,-1453750,9515,630639
i,0,0,0,0,967,9032,0,7419,0,0,25806,29032,0,6,4110727,3482,-527,-17281,-8482978,201682,-858439,9695,978059
i,0,0,0,0,0,10000,0,8695,0,0,21739,30434,0,0,4042549,3662,-794,-16816,-8153720,1422,-1259130,9551,769192
i,0,3437,625,0,0,5937,312,6562,0,0,15625,6250,3144,0,3445544,4211,-246,-14408,-7277219,-147857,-611659,9572,573815
i,0,1333,1666,0,0,7000,333,4666,333,0,43333,16666,611,606,3456437,5200,4494,-16196,-6352611,-668920,-3561367,9604,1940787
i,2857,0,2142,0,2142,2857,1071,6785,0,357,21428,35714,1942,3173,3680933,4159,28,-16231,-5518207,-212030,-956899,9392,618667
i,0,0,0,3684,0,6315,1052,7894,0,526,42105,15789,0,1043,3574885,3426,1777,-16585,-8370395,-926072,-2652391,9474,651052
i,0,0,1538,1538,1923,5000,0,7307,384,384,26923,11538,0,1803,3865890,2815,2407,-16787,-9054205,-559003,-1940264,9591,884030
i,0,0,3214,714,1428,4642,0,6785,0,357,17857,46428,0,3626,3484599,4214,-2845,-19822,-7092343,53709,247461,9627,640652
i,0,0,0,4210,2631,3157,1052,6842,0,1052,31578,15789,0,1633,3676908,3067,3469,-15807,-8303855,-1684286,-2687620,9485,852073
i,0,0,4117,0,0,5882,0,7647,0,0,29411,11764,0,4117,3137061,769,770,-17209,-7088307,-565679,83826,9307,814647
i,0,0,0,2857,2571,4571,285,6857,0,285,22857,20000,0,2087,3720984,1800,2149,-19076,-8006854,-971216,-1667221,9701,712352
i,0,0,0,0,5714,4285,0,7142,0,0,14285,14285,0,919,3588523,482,2227,-17407,-10569766,-1736950,-2831248,9555,673600
i,0,1481,0,370,2962,5185,1851,5555,0,370,33333,11111,875,648,3694043,4291,4503,-16561,-5659066,-795097,-3359147,9566,1255814
i,0,0,0,2000,666,7333,666,6666,0,1333,46666,6666,0,888,3461083,3299,4013,-16624,-9506927,-1515803,-3979640,9429,1496054
i,0,0,0,0,2500,7500,625,6875,0,625,12500,25000,89,0,4711048,2618,217,-16108,-8641586,-556448,-1637480,9403,745459
i,0,0,0,0,5490,4509,1372,5294,0,392,25490,31372,0,1788,3795066,-1620,-1825,-18692,-6705083,-1029430,-148298,9803,919114
i,0,0,0,0,0,10000,465,5813,0,232,11627,20930,0,0,3960391,770,-1594,-12851,-6531568,-870184,-127089,9754,694721
i,0,1515,1515,0,303,6666,303,5151,0,303,24242,30303,0,1397,3754063,4334,1591,-18027,-5343276,-788139,-955191,9610,1520894
i,0,0,3409,2500,454,3636,0,4318,454,681,15909,25000,0,4245,3727924,-8106,-6961,-13554,-4680907,-209345,1583385,9767,1126259
i,0,0,0,5000,0,5000,0,7500,416,0,16666,54166,0,0,4124722,1579,-4076,-17964,-6951743,-626688,1421301,9611,1029784
i,0,0,0,0,4285,5714,612,4693,0,408,18367,40816,0,1735,4179769,50,-1958,-18186,-5960280,-643978,184957,9819,1491325
i,0,0,0,1111,3809,5079,793,4285,0,0,4761,26984,0,958,4095796,4448,-1300,-14909,-3934219,15999,-574027,9848,965864
i,0,0,0,0,0,10000,1379,3448,0,1034,20689,27586,0,0,4157761,-313,-1133,-7486,-4941451,-1469351,16728,9714,2091550
i,0,0,0,2580,0,7419,0,4516,0,322,16129,25806,0,90,4228603,4082,-66,-15794,-4319544,-249790,-823913,9702,1868542
i,0,0,3243,270,270,6216,0,6216,0,270,18918,27027,0,1295,3788371,2641,-1252,-17547,-7414624,-1478581,-661399,9674,1447530
i,0,0,0,1666,2619,5714,1666,4523,238,238,16666,45238,0,504,4096953,5113,734,-17353,-3168749,-123758,-1472225,9774,1613923
i,0,0,0,4418,0,5581,930,4883,0,0,18604,53488,0,414,3793247,4052,-1874,-15099,-4034975,-443037,233024,9808,1186395
i,0,0,0,2745,392,6862,196,5490,0,0,11764,35294,0,33,4009611,3882,-1029,-16892,-4579512,-237516,-354093,9819,874123
i,0,0,0,3000,1000,6000,500,7000,0,1500,15000,50000,0,875,3916734,3109,-3689,-17739,-7817793,-1877799,-450825,9529,2346265
i,0,1935,322,322,1612,5806,0,7096,0,0,6451,12903,0,2085,4008388,3722,-636,-16340,-7351484,-887646,-679176,9559,855315
i,0,0,0,5238,952,3809,0,6666,0,476,23809,38095,0,1955,3757445,1311,-2575,-18522,-7650142,-762573,-69759,9476,625343
i,0,0,0,344,7758,1896,172,4310,0,172,8620,24137,0,1633,3911850,4006,-7993,-3224,-4520022,-273063,636397,9832,754356
i,0,2941,882,294,0,5882,0,6764,0,0,20588,32352,0,2577,3407454,1593,-1967,-20118,-6630174,-857456,21327,9638,1967831
i,0,0,0,5600,400,4000,400,5600,0,0,16000,36000,0,748,4555876,3154,-1292,-15761,-5502140,-726311,-630971,9614,1550990
i,0,0,0,4390,0,5609,487,6097,0,487,17073,29268,0,0,3953542,2602,-2147,-14609,-6489257,-310600,947612,9801,992291
i,0,0,0,0,0,10000,1923,4615,0,1153,23076,11538,0,0,3814505,1249,70,-6799,-4747773,-1106288,-398589,9681,1179732
i,0,0,3670,3670,506,2151,379,3924,126,253,11392,37974,0,4418,3209642,-4028,-7670,-20695,-3389896,-346979,167856,9848,769214
i,0,0,0,4210,263,5526,0,7368,0,526,7894,26315,0,2253,4222992,1435,-2425,-16873,-6681337,-980516,-827460,9723,1345338
i,0,0,4848,1212,0,3939,0,6666,0,0,15151,24242,0,4004,3714983,1702,-3314,-17531,-5543197,-785549,614155,9647,787434
i,0,0,0,0,3076,6923,0,7948,0,256,20512,30769,0,0,4037853,2759,-543,-17193,-6069096,-758497,-1110691,9795,1999775
i,0,3928,0,0,5000,1071,0,6785,0,0,32142,35714,613,3265,3581350,4875,-3356,-13258,-5474817,-1018538,50586,9530,638530
i,0,0,4166,277,0,5555,277,5555,0,277,13888,33333,0,1175,3786838,4118,-2832,-16481,-5388562,-1106177,-75681,9658,650394
i,0,0,0,1219,731,8048,731,5609,0,975,24390,36585,0,2111,3991943,1345,231,-12779,-5626289,-1161078,-1630696,9709,1973691
i,0,0,0,4473,1842,3684,263,6842,0,263,13157,34210,0,1721,3840059,1079,-4553,-18463,-6846409,-500781,1382284,9725,649285
i,0,0,0,0,0,10000,0,7105,0,0,26315,36842,0,0,3399891,3473,-2080,-17607,-6458020,-702452,714403,9724,1419636
k,0,0,555,0,0,9444,1111,1388,277,833,33333,5555,0,0,3399279,5465,-345,-5519,1189989,-4192576,-2797219,9761,1862178
k,0,0,0,0,8275,1724,4827,2068,0,2068,37931,20689,0,3336,4049689,1714,10,16374,1116983,-4744328,-2277909,9727,599373
k,0,1739,0,0,4782,3478,4782,1304,434,2173,47826,13043,0,1472,3866866,5757,-2938,17937,825544,-3693260,-2631373,9591,1316454
k,0,0,217,434,0,9347,2173,1086,0,217,30434,0,0,0,3983025,5743,318,-13784,1539590,-4978203,-2769926,9774,836995
k,0,0,0,0,0,10000,2000,1500,0,0,15000,10000,0,0,3518964,14894,-12636,18125,-735271,822201,41906,9492,1414704
k,0,0,476,238,238,9047,2142,1666,0,476,33333,11904,0,0,3800543,6102,-1446,-11444,597579,-4554148,-2784735,9774,1400681
k,0,0,0,833,0,9166,3333,1388,277,833,47222,11111,0,0,4250563,7664,-3272,-11652,1142922,-4254188,-2425179,9761,748486
k,0,0,227,681,1363,7727,681,2500,0,681,20454,6818,0,20,3399970,4130,31,-12559,1192856,-4025031,-1815637,9875,1139373
k,0,0,697,465,3255,5581,2093,1627,465,232,39534,4651,425,18,3209005,6414,1513,-13350,1166326,-5313464,-1980822,9839,1101058
k,0,0,0,0,1698,8301,1886,377,0,943,24528,3773,0,24,3404148,1792,4111,-17795,912504,-3206774,-1669947,9883,1352840
k,0,0,0,0,3409,6590,1818,454,227,681,31818,6818,0,106,3430851,4873,2130,-14919,1179628,-5154223,-2157345,9901,1213772
k,0,0,0,0,810,9189,1891,1081,0,1081,21621,10810,1601,0,3457320,5696,2721,-15619,1030443,-4637625,-2216639,9746,789662
k,0,625,312,312,0,8750,1875,1875,625,625,43750,9375,143,666,3774872,4971,-3540,-7162,943056,-5187965,-2553691,9631,1030774
k,0,0,652,217,217,8913,2173,217,0,217,28260,4347,0,0,3969863,6301,1020,-12615,1796834,-4798921,-1839783,9755,994774
k,0,0,0,0,7000,3000,2666,333,0,1000,46666,3333,0,3,3037142,6348,3569,-13546,1253198,-4446179,-2370247,9737,1241784
k,0,588,294,294,1176,7647,1470,882,0,294,26470,2941,3272,0,3421742,4635,4202,-12998,655093,-4528541,-20229,9630,729591
k,0,0,0,0,857,9142,2857,1428,285,285,48571,8571,0,0,3723803,6787,-2294,-14015,1721137,-4144836,-3555670,9718,1666497
k,0,0,0,645,322,9032,2580,1612,0,645,48387,6451,0,0,4017787,6964,-2705,-12486,1164767,-3878624,-2242481,9694,604328
k,0,634,2539,0,0,6825,1428,952,0,476,38095,22222,0,1045,3667842,8257,-3118,-12799,1079750,-3240793,-2692242,9805,1269437
k,0,740,370,370,6296,2222,370,2222,740,0,40740,11111,537,125,2894283,5423,152,-15025,666529,-4710485,-2316908,9668,1110459
k,0,0,2037,185,185,7592,2407,2407,0,555,33333,20370,0,405,3610198,7191,-4133,-11778,684353,-2859670,-1648932,9767,1439983
k,0,612,408,204,4285,4489,1224,1632,816,0,38775,12244,400,173,3162577,8420,746,-14924,-427144,-5527120,-3066827,9809,1236291
k,0,0,0,0,3137,6862,1764,1372,0,588,39215,7843,0,225,3120828,12087,2756,-15971,-318478,-1599128,-2865643,9877,1146659
k,0,0,0,638,638,8723,425,1063,0,0,27659,12765,0,3,3384279,8137,-1034,-14640,-20411,-3998980,-3151099,9875,1479365
k,0,526,0,526,263,8684,2105,3421,0,0,44736,5263,323,0,4139612,8397,-1765,-14989,58587,-4113904,-2175215,9707,593020
k,0,0,0,724,2608,6666,1304,1159,0,0,39130,5797,0,132,3167261,10405,3449,-15163,9575,-2661807,-2225151,9937,1157025
k,0,571,0,571,4857,4000,857,2285,0,0,51428,17142,514,66,3042697,8737,-473,-14604,359636,-4099708,-2958979,9783,1208195
k,0,0,0,526,5526,3947,1052,1578,0,789,44736,13157,0,107,3263213,6741,579,-14342,656113,-5257394,-3466088,9883,1150197
k,0,0,0,740,7407,1851,1851,2592,370,1111,40740,3703,0,40,2978416,3950,-149,-13911,243682,-4175928,-3133102,9707,1282377
k,0,0,1470,1470,294,6764,2058,1470,588,882,20588,14705,0,4,3768353,3959,-56,-15744,-494726,-4310719,-248710,9705,2302170
k,0,0,0,0,2162,7837,1891,1891,0,1081,43243,5405,0,2,3328779,7008,209,-15225,-33205,-3267797,-3336498,9843,1333251
k,0,0,0,1111,2000,6888,222,1111,222,444,22222,2222,0,154,3374986,5092,-215,-15832,409271,-4615654,-1931694,9891,1281171
k,0,0,1304,0,3913,4782,1304,1739,0,434,30434,8695,0,1235,4043966,4578,-1545,-15338,469853,-4416905,-2132576,9543,791450
k,0,232,465,930,232,8139,465,1162,0,465,9302,2325,11,177,3724525,2741,-1817,-16013,395123,-4692353,-1057997,9735,965271
k,0,0,526,0,175,9298,1228,1052,0,175,24561,7017,0,0,4112865,6610,-1598,-14323,458771,-3676206,-1919609,9822,633726
k,2727,0,1363,0,227,5681,2272,2045,454,454,11363,9090,1972,2730,3051546,2526,-2078,-13062,-113682,-2859621,198187,9609,1195431
k,416,416,833,0,0,8333,1250,1250,416,0,4166,12500,299,704,3366592,3045,-2528,-16417,195665,-4160676,-914819,9460,1128330
k,0,0,0,0,3684,6315,2631,1052,0,1315,31578,21052,0,106,3184146,6513,-1555,-14103,362353,-4076916,-3012255,9822,1253117
k,0,0,0,185,7407,2407,740,2592,370,185,29629,5555,98,699,2983175,4819,-151,-14986,-453753,-3704972,-2422827,9864,1038807
k,0,0,645,322,0,9032,322,1935,322,0,29032,9677,0,620,3438433,4614,-4487,-16244,-1068226,-4010985,-2343562,9595,1250150
k,0,410,273,136,6986,2191,684,2191,273,273,35616,23287,277,175,4170950,13537,-14875,-14847,-1493247,-1643214,-2588397,9811,784385
k,0,0,0,0,0,10000,625,1875,0,0,37500,9375,0,0,3424126,6629,-6108,18363,-1023515,-4034445,-3806252,9702,1218786
k,0,0,1190,0,8809,0,238,3333,0,0,26190,14285,0,0,3024658,6078,-3852,-13629,-1126382,-4720962,-2843573,9815,1084392
k,0,0,0,0,10000,0,0,1176,294,0,44117,0,0,254,2823863,6814,-2806,-15558,-732100,-3867646,-3927388,9705,1105092
k,0,0,0,7209,232,2558,1162,697,0,465,30232,13953,0,3224,3361805,5556,-4219,-15760,-664572,-4476224,-4226411,9710,791658
k,0,0,0,0,6111,3888,0,2500,555,0,38888,5555,0,2605,3747411,7653,-3677,-15603,-686108,-4059951,-4114321,9707,1256961
k,0,0,500,250,5250,4000,500,2500,0,500,35000,5000,0,116,3531886,8670,1011,-16264,-1375717,-3411982,-4800734,9853,1098700
k,0,0,1590,681,7727,0,1363,2045,681,227,25000,4545,1219,1999,2805646,4713,-1119,-15451,-615099,-5062868,-2279452,9742,938624
k,0,0,0,277,3333,6388,833,2500,277,1111,27777,2777,0,62,3478579,4472,-1687,-12019,-195764,-5203098,-2653250,9864,1417373
l,0,0,0,0,793,9206,3809,3015,476,476,12698,22222,176,0,3669990,8225,4642,-6148,120280,-430865,16140,9835,1475341
l,0,0,519,1818,259,7402,3376,3766,259,909,15584,15584,481,852,3758839,8618,2542,-6530,-378186,-206654,-100069,9881,978801
l,0,0,0,1500,3250,5250,2625,4000,375,1000,10000,18750,289,1743,3754111,7465,2792,-6655,162750,-181969,-140172,9888,833097
l,0,0,151,151,3181,6515,3181,3636,454,909,27272,21212,48,496,3738097,8743,3509,-6615,-767435,130,-307633,9858,915188
l,0,0,0,238,1071,8690,4047,4047,0,476,13095,16666,7,312,3701692,8218,1606,-5791,240935,-286738,-101550,9889,1455975
l,0,0,0,769,2692,6538,3589,3846,384,512,16666,33333,300,640,3766469,6790,3146,-6636,-743659,-260240,-69554,9853,823605
l,0,0,0,0,5647,4352,3411,3764,470,588,11764,16470,698,5,3672482,7829,2398,-5548,-252488,-65109,62331,9863,1002333
l,0,0,0,1034,4137,4827,3333,3448,344,459,16091,14942,154,1660,3869577,8442,2671,-6861,-182425,-126776,-293238,9876,1035474
l,0,0,0,1460,898,7640,3146,3932,337,337,16853,14606,879,1326,3813319,8340,3269,-6949,83230,-118560,49683,9918,931523
l,0,0,273,273,1917,7534,4109,3561,136,547,10958,17808,1402,478,3833126,9135,2731,-6858,268959,56216,-263911,9869,1075224
l,0,0,0,422,5915,3661,3098,4225,140,281,19718,23943,5,489,3660604,8669,2424,-5647,-507543,-276704,320514,9829,992324
l,0,0,0,673,2788,6538,3557,3461,192,576,13461,17307,88,573,3836742,7435,2043,-6114,253453,-92121,-217511,9904,1552427
l,0,0,0,99,2871,7029,3960,3069,297,198,7920,19801,0,395,3678383,7000,3346,-6501,146134,-250848,144120,9880,1124489
l,0,0,0,357,2321,7321,2589,2857,357,178,7142,9821,7,433,3705938,6855,3734,-5909,-68441,-129845,-30524,9895,1024147
l,0,0,0,1326,3265,5408,3163,3673,306,102,14285,16326,1211,1729,3777084,6727,3576,-6153,-376786,-9217,-232738,9905,867446
l,0,0,0,0,10000,0,3431,3529,98,0,9803,10784,0,226,3569778,7831,2208,-5280,-34345,-220064,29660,9885,1406352
l,0,0,0,1041,416,8541,3437,2500,208,312,13541,16666,0,860,3786166,7217,4092,-6534,486733,32778,-14532,9892,1597513
l,0,0,434,760,2826,5978,3152,3695,217,326,3260,9782,0,1917,3810034,8261,3024,-8109,-263420,39445,-360985,9881,1097989
l,0,0,0,2183,2068,5747,3103,3333,229,574,12643,18390,1316,1799,3529901,7166,3444,-6055,369297,-288784,150735,9904,1066691
l,0,0,0,1224,1836,6938,2857,3163,306,306,8163,11224,170,1099,3624771,5998,1690,-5546,320195,46852,-173493,9885,630479
l,0,0,0,96,96,9807,3076,3076,192,192,3846,6730,0,96,3840046,6916,2957,-5379,96646,-23472,-193163,9901,1872331
l,0,0,0,1078,1666,7254,3725,2843,98,98,3921,13725,941,518,3791904,4861,3659,-5955,142400,-28970,142758,9895,1094399
l,0,0,0,0,1846,8153,3076,3692,307,461,20000,13846,0,67,3491891,7008,3557,-6437,-166915,-57107,31368,9812,1366102
l,0,0,246,493,740,8518,4197,3580,0,0,16049,9876,1464,665,3567634,6142,1711,-5164,198934,35463,-179407,9894,635217
l,0,0,0,0,1428,8571,2987,2597,259,389,14285,15584,47,43,3581798,6925,3732,-6719,-116865,-470171,273103,9890,1026902
l,0,0,0,0,978,9021,3260,3695,108,434,10869,17391,0,0,3729361,5511,3532,-5996,91535,-102049,55137,9908,1688416
l,0,0,0,0,602,9397,3373,3253,361,602,8433,15662,1198,0,3590159,6914,2937,-6224,-100459,-27490,45335,9885,1106288
l,0,0,631,421,1052,7894,3263,3157,210,210,11578,9473,182,1035,3510078,7893,3908,-4952,445724,-131402,104738,9886,1464071
l,0,0,0,0,470,9529,2705,3882,0,235,12941,11764,248,0,3586330,6160,3389,-5363,-171853,-38942,17183,9876,1585765
l,0,0,0,210,2947,6842,4315,2842,315,0,7368,15789,638,259,3453257,7498,3440,-5486,348164,31738,-89121,9877,1172651
l,0,0,0,1750,6000,2250,3000,3625,250,250,13750,11250,0,970,3487339,7119,3332,-6390,299470,-285460,220922,9874,1343821
l,0,0,0,200,3400,6400,3400,3600,0,300,9000,15000,0,1166,3710885,6715,3486,-6329,-10118,139282,-293162,9914,1143342
l,0,0,0,425,2127,7446,3829,2765,212,106,5319,11702,0,351,3844566,6284,3039,-4863,473712,-164036,74024,9879,937415
l,0,0,0,0,3409,6590,3181,3181,340,454,13636,13636,349,837,3658884,5995,3228,-5414,-7464,73399,50567,9935,912778
l,0,0,0,0,1122,8877,3265,3673,0,102,13265,5102,0,131,3612658,7224,1933,-4881,148787,-260865,124874,9916,890317
l,0,0,0,121,1951,7926,3292,3536,487,609,12195,13414,11,227,3751108,5362,3674,-6194,831,-90104,101277,9880,1831574
l,0,0,0,0,2584,7415,3483,2808,112,674,11235,13483,136,63,3729525,5539,3042,-5432,346067,-136216,110258,9893,1054764
l,0,0,0,1369,3561,5068,3287,3972,410,410,20547,19178,0,986,3654234,6372,4301,-5231,-164861,-32514,198490,9846,1202086
l,0,0,0,312,7395,2291,3645,3333,625,312,15625,15625,0,154,3654648,7007,4359,-5898,463943,-46944,5623,9875,1348716
l,0,0,0,0,3176,6823,2588,3647,235,470,16470,16470,30,308,3552977,6170,5782,-6327,-320488,97957,8278,9893,1266444
l,0,0,0,1354,4166,4479,3229,3333,208,520,11458,13541,29,882,3551642,6611,4908,-5908,26003,14831,-65723,9909,1316756
l,0,0,0,0,4935,5064,4025,2337,389,259,11688,18181,0,198,3439957,6943,4970,-6775,511625,-331103,385451,9851,1077186
l,0,0,0,714,5952,3333,3690,3571,0,119,13095,13095,0,150,3632744,7483,2147,-5809,342639,-144090,95715,9863,1387132
l,581,116,116,116,1162,7906,3255,3720,116,232,11627,11627,517,661,3645099,6433,2238,-5079,-368850,-37175,134754,9825,1017294
l,0,0,520,104,1458,7916,3437,3125,0,208,2083,9375,462,660,3615932,6785,3590,-6817,104400,-137065,52139,9907,765456
l,0,0,0,0,1904,8095,3214,3690,0,357,10714,13095,589,436,3509773,6649,2209,-6423,-472051,-278044,40806,9882,1186725
l,0,0,0,315,210,9473,3473,3157,315,421,10526,14736,350,222,3946691,6981,3335,-7184,197896,3662,169315,9883,1941472
l,0,0,0,0,857,9142,3571,4000,142,714,21428,17142,0,228,3922724,6458,1716,-6446,400902,-148428,-72772,9852,1026792
l,0,0,0,1630,326,8043,3043,4565,217,760,16304,23913,1034,1466,3932145,5707,2577,-6327,-12861,-77946,-224731,9875,1276804
l,0,0,0,0,465,9534,3372,4069,0,465,17441,10465,21,420,3975182,5113,1540,-6183,-170638,-172977,340177,9894,842019
j,0,0,1200,8800,0,0,800,1000,0,800,12000,12000,0,9983,3633552,6723,-786,-6718,186276,176817,330115,9765,753850
j,2941,0,7058,0,0,0,2941,588,0,1176,11764,11764,2299,10000,3165808,6213,1004,-6745,-108021,-205339,187934,9484,698933
j,3387,161,322,6129,0,0,1774,2258,161,161,19354,11290,3744,10000,2911565,7358,-136,-7841,54626,-446668,994014,9732,704854
j,0,0,4727,5272,0,0,1818,545,181,545,9090,10909,0,10000,3356619,7482,83,-7666,169976,110024,6813,9763,779130
j,0,0,681,9318,0,0,2272,1818,454,454,18181,11363,0,10000,3347056,7174,-206,-8094,133255,249486,408139,9703,725583
j,3593,0,0,6406,0,0,1093,1718,156,312,6250,4687,3572,9901,2668658,6088,-2853,-7733,-341057,-855963,387352,9701,606112
j,2380,158,0,7460,0,0,1428,1746,158,793,12698,15873,2449,9872,3192135,6340,-357,-7523,-187878,-647419,403590,9707,612680
j,0,1276,212,8510,0,0,425,2340,0,851,10638,14893,26,9533,3004420,6220,-1765,-6332,-134315,-126678,48868,9721,663368
j,0,0,0,10000,0,0,2368,3157,0,1052,13157,23684,962,9985,3436669,6731,-1613,-6464,-50333,-214378,475668,9732,662646
j,0,0,0,10000,0,0,1923,1923,192,961,5769,21153,1944,10000,3397952,4236,-2537,-6247,-759669,-935873,458400,9781,662155
j,0,277,416,8333,972,0,2222,1527,138,138,11111,19444,0,9194,3353550,10056,680,-2861,-875003,-790816,-305440,9836,729757
j,0,0,0,10000,0,0,338,1694,0,677,6779,10169,572,10000,3277071,6241,-1597,-6192,-123456,32597,218777,9824,670431
j,1041,0,0,5000,3958,0,1666,1875,416,625,12500,16666,818,10000,3126447,6815,-842,-7585,-205664,-58613,73673,9673,655626
j,0,0,0,10000,0,0,1621,2702,0,1891,16216,21621,392,10000,3013244,6197,-575,-6628,-697081,-571397,169121,9806,645300
j,0,0,0,10000,0,0,1702,2765,212,638,12765,14893,1334,10000,3058109,3871,-2071,-6242,-637598,-699532,516835,9744,707724
j,0,851,212,8936,0,0,1276,1276,0,0,10638,10638,362,10000,3165265,7054,-967,-6929,-503560,-475302,548018,9707,714064
