@relation GesturePredictions

@attribute labels {a,b,c,d,e,f,g,h,i,j,k,l}
@attribute zeroFingerFramesRatio numeric
@attribute oneFingerFramesRatio numeric
@attribute twoFingerFramesRatio numeric
@attribute threeFingerFramesRatio numeric
@attribute fourFingerFramesRatio numeric
@attribute fiveFingerFramesRatio numeric
@attribute rightFramesRatio numeric
@attribute leftFramesRatio numeric
@attribute upFramesRatio numeric
@attribute downFramesRatio numeric
@attribute forwardFramesRatio numeric
@attribute backwardFramesRatio numeric
@attribute avgGripStrength numeric
@attribute avgPinchStrength numeric
@attribute averageTipDistanceRatio numeric
@attribute avgPitch numeric
@attribute avgYaw numeric
@attribute avgRoll numeric
@attribute avgXPalmVelocity numeric
@attribute avgYPalmVelocity numeric
@attribute avgZPalmVelocity numeric
@attribute avgScaleFactor numeric
@attribute avgSphereRadius numeric

@data
b,750,9250,0,0,0,0,1625,125,0,125,8750,5000,596,9560,3918597,3725,2260,-2941,549416,-124733,64455,9831,402761
b,476,9523,0,0,0,0,857,95,0,0,7619,2857,422,10000,3733037,3619,2248,-2676,516003,87924,179423,9862,425627
b,853,9146,0,0,0,0,1097,243,0,243,12195,7317,863,8989,4025283,4584,2377,-2458,765950,360290,-61690,9851,405855
b,864,9135,0,0,0,0,1358,1604,617,740,13580,12345,1495,8967,4652017,1131,-1219,-9236,695647,-185909,78803,9825,420183
b,322,9677,0,0,0,0,2258,0,161,645,19354,25806,215,10000,4276827,5368,2241,-3549,770057,255530,-51762,9812,401631
b,543,9456,0,0,0,0,434,217,217,108,8695,3260,553,9688,4036796,3750,-4713,5046,531756,-87095,106837,9823,403465
b,3373,6626,0,0,0,0,1566,361,361,120,16867,22891,3696,9032,3251395,6213,4629,-1946,385279,-298922,116198,9798,385402
b,740,9259,0,0,0,0,1234,123,0,123,17283,22222,1712,9255,3763933,5196,3219,-2747,386207,-73696,98414,9833,404357
b,0,10000,0,0,0,0,1830,563,140,422,25352,15492,1388,7082,3550639,5321,2589,-2571,676433,20603,-106660,9850,389531
b,470,9529,0,0,0,0,705,588,117,352,21176,22352,970,9923,3873836,5186,1597,-3718,765785,36815,-106332,9827,398182
b,1351,8648,0,0,0,0,2702,270,405,135,14864,16216,1298,8954,3730496,4590,2373,-3547,865941,-52735,242286,9808,398293
b,816,9183,0,0,0,0,1224,204,0,102,10204,3061,1282,9731,3927917,3677,2600,-2692,792997,120466,111495,9863,404797
b,1538,8461,0,0,0,0,1410,769,128,384,6410,15384,1504,9594,3502954,4602,-5941,4632,705995,115207,139517,9780,390489
b,684,9315,0,0,0,0,273,136,136,0,16438,6849,1547,9621,3547962,5682,-5335,5313,559872,-92568,30875,9806,386448
b,519,9480,0,0,0,0,1168,129,0,129,7792,12987,1501,9526,3685229,5282,2074,-2262,517967,-145949,81037,9806,403062
b,937,9062,0,0,0,0,625,416,0,312,16666,7291,1034,9699,3732834,5504,1773,-2449,439757,-149800,-41047,9819,399688
b,909,9090,0,0,0,0,1590,113,0,113,10227,14772,1297,9832,3775956,6724,3801,-3299,642261,-184440,104768,9810,392504
b,714,9285,0,0,0,0,1428,119,0,357,13095,11904,820,7960,3638372,4870,3080,-2341,319141,-17622,83238,9852,410514
b,617,9382,0,0,0,0,864,493,246,1111,25925,9876,419,9634,4559085,4409,-2769,4414,472346,162618,162839,9832,424903
c,1428,8571,0,0,0,0,3857,2000,0,428,12857,7142,1267,9159,3800804,3067,1022,-3817,257519,-596963,-168127,9751,403837
c,1780,8219,0,0,0,0,2876,2602,0,273,16438,12328,2266,9760,3577567,5282,-3596,3612,187982,-296993,2975,9763,384827
c,800,9200,0,0,0,0,3466,1333,0,0,10666,13333,1024,9439,3897675,5685,2902,-6533,474881,-256666,-85894,9782,417316
c,1948,8051,0,0,0,0,3246,1038,0,129,19480,16883,1951,9985,3384917,5394,2567,-3647,357094,-300690,103997,9784,401072
c,2921,7078,0,0,0,0,2247,1011,0,112,7865,15730,2503,9334,3373189,6150,3910,-4711,247978,-156833,359965,9821,389112
c,1492,8507,0,0,0,0,2537,447,0,0,10447,14925,1478,9976,3730871,5863,3592,-4875,247104,-577004,381900,9735,406903
c,1625,8375,0,0,0,0,2750,500,125,250,3750,15000,3189,9457,3777531,5496,3567,-7128,209047,-332857,85942,9803,403971
c,1625,8375,0,0,0,0,3250,750,0,125,2500,23750,1825,9885,3895370,5679,4331,-7403,239356,-337813,57285,9806,402176
c,410,9589,0,0,0,0,2054,410,0,0,9589,8219,509,9663,3884051,5843,-4927,3544,665764,-104060,-117267,9798,404785
c,1772,7721,506,0,0,0,2658,506,253,126,2531,16455,1636,9085,3829787,5793,4943,-5358,220071,-683890,205036,9733,403087
c,1686,8313,0,0,0,0,2409,481,120,361,7228,13253,1474,9957,3869135,6133,4402,-8226,158519,-549096,-152511,9796,409429
c,1686,8313,0,0,0,0,2289,1084,0,0,16867,15662,1914,9597,3318976,7382,-5051,3015,291335,-395392,120534,9799,384964
c,1392,8607,0,0,0,0,3797,253,0,0,16455,17721,1261,9977,3857528,6729,4100,-7513,429144,-218794,135015,9791,405435
c,1750,8250,0,0,0,0,2000,1500,125,0,11250,18750,1696,9809,3515897,7459,-2543,2394,268537,-296192,364778,9783,388611
c,1527,8472,0,0,0,0,1944,2222,277,138,13888,15277,1985,9760,3513010,6697,-5940,3459,388070,-461982,92274,9790,385129
c,1449,8550,0,0,0,0,3478,1449,0,289,17391,18840,2292,8309,3573367,4549,2624,-5464,248554,-129128,-147972,9771,392520
c,3250,6750,0,0,0,0,2500,875,250,250,11250,18750,3331,9647,3313658,5524,3648,-6547,-482558,-631991,110577,9780,391028
c,1666,8333,0,0,0,0,3461,1153,128,128,8974,23076,2384,9794,3573689,6038,4003,-6087,183554,-277017,142996,9788,392393
c,1733,8266,0,0,0,0,4266,1066,0,133,6666,14666,1599,9254,3867877,5389,4021,-5781,341775,-163434,289183,9782,414490
c,689,9080,0,229,0,0,2068,804,229,229,3448,2298,2384,9506,3876713,3633,2032,-4328,490702,-599247,-218990,9963,418975
c,1235,8764,0,0,0,0,2584,337,0,112,1123,6741,1133,9964,4051077,3904,2436,-6769,406384,-119951,-50106,9812,407122
c,1978,8021,0,0,0,0,3516,1208,0,329,7692,16483,1866,9476,3627532,6158,3632,-6282,364485,-352061,129765,9814,399198
c,1290,8709,0,0,0,0,1182,537,0,0,10752,10752,1711,9855,3478132,7314,-7251,1232,236090,-646984,98590,9824,398632
c,2717,7282,0,0,0,0,1739,1630,108,652,10869,15217,2788,9920,3285153,5415,-7539,294,-652828,-1351855,-263804,9811,378471
c,697,8837,465,0,0,0,2441,813,232,232,4651,13953,1006,9001,3757885,5848,1290,-5296,-20846,-769314,-140201,9947,414914
c,1084,8915,0,0,0,0,2168,843,0,361,9638,7228,1331,9856,3595152,6060,-4065,3270,521104,-109309,165990,9802,387469
c,1046,8953,0,0,0,0,3372,697,0,348,3488,10465,1295,9290,3558745,4958,3114,-4608,41973,-444793,-72407,9806,397651
c,1764,8235,0,0,0,0,2705,1058,588,235,5882,12941,1760,9954,3662792,5425,3403,-6986,-190775,-510826,-75415,9802,397767
c,1058,8470,470,0,0,0,2823,470,117,352,9411,16470,1003,9639,3989635,5165,2039,-6223,255922,77695,-68044,9775,409597
c,1875,8125,0,0,0,0,3500,750,250,500,11250,7500,1818,9021,3612057,3970,1366,-2945,34838,-613811,-126185,9790,403805
c,1785,8214,0,0,0,0,2023,952,119,714,9523,8333,1938,9732,3401286,4280,2538,-3388,137026,-602509,-167141,9821,400576
c,1600,8400,0,0,0,0,2000,1100,0,1000,9000,8000,1667,10000,3354810,3727,1173,-3549,406973,-314583,-23041,9872,412422
c,1489,8510,0,0,0,0,3191,1170,0,851,9574,6382,1603,9196,3928500,3213,2617,-2658,101022,-163991,32191,9841,394560
c,1648,8351,0,0,0,0,2197,1428,0,549,9890,4395,3116,8703,3385301,3763,600,-2371,200895,-232440,99707,9813,394048
c,823,9176,0,0,0,0,2117,1529,470,470,14117,12941,2348,9233,3355155,5116,1665,-2244,-98949,-444795,122864,9858,402833
c,3580,6419,0,0,0,0,2222,1358,617,493,32098,14814,4419,9179,2947583,4148,-7023,3536,37564,-337305,175637,9895,368782
c,1914,8085,0,0,0,0,2234,1808,319,531,18085,15957,2209,9930,3309527,4492,1075,-4083,-175494,-216670,51390,9827,388883
c,2708,7291,0,0,0,0,2604,1770,729,312,15625,13541,2999,9898,3066021,4647,513,-5061,-427973,-574986,-475967,9833,392129
c,3195,6804,0,0,0,0,2268,1958,412,721,16494,11340,3581,9487,2934272,3782,908,-3674,-390949,-557044,-352630,9849,382370
c,3052,6947,0,0,0,0,1473,1157,526,210,21052,16842,3150,9551,3055353,5182,-7282,5261,180395,-316783,-127078,9930,377028
c,3636,6363,0,0,0,0,2809,1983,330,330,11570,8264,3705,8966,3085595,4355,1066,-3638,-97197,-231272,-64108,9911,377397
c,3867,6132,0,0,0,0,2169,1509,283,377,21698,16981,3816,9477,2954619,5212,-8236,580,195249,-212236,205044,9945,369789
c,1395,8604,0,0,0,0,2790,1511,581,116,10465,10465,1922,9448,3433264,5005,1577,-2763,139257,-241591,316674,9798,401382
c,1309,8690,0,0,0,0,2261,1547,119,238,15476,20238,1734,9557,3572943,5366,1734,-4238,304140,-111708,186103,9828,398067
c,2222,7777,0,0,0,0,1717,2020,202,505,13131,13131,2762,9930,3219351,4840,785,-5501,-340730,-723892,-474022,9824,387527
c,1168,8831,0,0,0,0,2857,909,0,129,9090,11688,2375,9471,3362917,4876,1962,-4637,286847,2860,39239,9807,395197
c,2500,7500,0,0,0,0,2019,961,192,192,11538,19230,3102,9777,3080862,5585,3599,-4654,-404900,-656714,-160593,9829,387527
c,2389,7610,0,0,0,0,2743,2212,176,88,7079,15929,3031,9558,3230297,5282,2215,-3315,-514696,-552782,-257463,9849,383911
c,1290,8709,0,0,0,0,2150,1397,0,107,7526,6451,1864,9975,3611145,5328,3115,-4396,336711,-123020,96579,9815,399296
c,1500,8500,0,0,0,0,3875,1125,0,250,11250,8750,1344,9886,3826997,4731,3221,-5539,235630,-168376,71342,9813,399620
d,617,9382,0,0,0,0,2469,1975,246,123,6172,11111,547,9438,3851150,3955,750,-2188,-160505,-664971,133949,9785,415745
d,1414,8585,0,0,0,0,2020,2525,202,101,11111,11111,1960,9285,3539061,4785,1863,-3443,-191780,-547634,-143377,9827,396343
d,1250,8750,0,0,0,0,1250,2187,208,208,13541,10416,1602,9858,3415924,3917,-5881,4109,-161952,-478312,-4653,9823,398136
d,1313,8686,0,0,0,0,2121,2020,202,404,11111,17171,1544,9507,3611604,4441,1524,-3124,-328834,-356421,107922,9817,407023
d,2340,7659,0,0,0,0,1595,2021,425,531,23404,26595,3234,9988,3394688,3532,-7223,2815,-523445,-709700,-34730,9837,376938
d,1111,8888,0,0,0,0,1851,2129,185,555,12962,11111,1334,8093,3684321,2107,-804,-2171,-353599,-536678,88073,9878,420142
d,1875,8125,0,0,0,0,2750,2250,625,500,22500,20000,2395,9973,3713362,3806,-5521,4281,-174669,-769257,114128,9810,383468
d,1020,8979,0,0,0,0,2346,1632,102,306,15306,15306,1686,9945,3498351,4758,1837,-3812,-240575,-537445,-143585,9836,398380
d,2916,7083,0,0,0,0,1354,1770,208,208,18750,14583,2651,9331,3291747,4579,-6817,3730,32530,-707269,171059,9825,385334
d,1263,8736,0,0,0,0,2000,2210,421,210,7368,11578,1694,9927,3501142,4944,2796,-2402,-179222,-581084,-83023,9836,403365
d,1176,8823,0,0,0,0,2450,2058,294,0,13725,11764,1549,9544,3622416,5241,1725,-4511,-177193,-421404,-59154,9831,402578
d,947,9052,0,0,0,0,3052,1894,315,105,16842,17894,1315,9277,3807055,5263,1946,-4888,-123640,-682167,-56597,9827,412961
d,3017,6982,0,0,0,0,2155,1810,344,86,13793,12068,2143,9193,3665028,4029,2454,-4637,71687,-643151,-227999,9892,399055
d,510,9489,0,0,0,0,1632,2040,204,102,23469,26530,1291,9849,3634562,5402,-6903,4749,-1082,-440944,-187998,9839,395155
d,947,9052,0,0,0,0,3052,1368,315,210,15789,16842,2792,8402,3759290,4576,1075,-3761,-196782,-279094,-62629,9830,394366
d,2087,7912,0,0,0,0,3626,2527,769,329,18681,20879,1518,9233,3804503,3482,1254,-6010,-116961,-663073,-170573,9834,402804
d,1111,8888,0,0,0,0,3444,1777,666,444,16666,24444,1696,9544,3524716,4548,3424,-6022,-146489,-711068,32889,9835,414822
d,2527,7472,0,0,0,0,2747,1538,219,549,23076,17582,2248,8823,3602128,4330,2580,-4230,-25950,-544116,-22772,9822,390265
d,952,9047,0,0,0,0,2857,1904,357,476,17857,27380,2161,9094,3484355,4949,2501,-4138,-117447,-781247,-10150,9800,398485
d,2521,7478,0,0,0,0,1764,1092,168,168,21008,20168,2523,8827,3478974,6661,-5927,43,3451,-886030,-29865,9852,392803
d,833,9166,0,0,0,0,2261,2380,833,595,17857,19047,772,9910,3843332,4344,1964,-5214,3827,-553672,-48179,9782,407102
d,2359,7640,0,0,0,0,1685,1460,224,112,16853,12359,2786,9778,3660584,4252,-6070,3961,60973,-648550,-26199,9856,400381
d,823,9176,0,0,0,0,2470,1764,235,0,22352,16470,1262,9995,3586440,4977,935,-4451,45927,-337499,-74939,9802,405154
d,196,9803,0,0,0,0,1470,2254,0,196,14705,21568,533,9554,3672737,3706,-6675,4321,8441,-176004,-48617,9858,423777
d,1458,8541,0,0,0,0,1354,2395,208,208,19791,19791,1997,9410,3479680,3782,-5856,4282,-153290,-555146,131164,9823,395436
d,1666,8333,0,0,0,0,1851,1851,277,0,14814,12037,1559,9750,3635505,4868,1295,-4329,-3237,-542990,-39872,9916,397291
d,1140,8859,0,0,0,0,2105,1578,175,0,11403,12280,1461,9827,3686858,5159,1268,-5588,128580,-420362,102009,9857,401239
d,754,9245,0,0,0,0,2075,1320,283,0,14150,16037,1236,9514,3764697,4767,2825,-5267,52520,-669799,53560,9849,392998
d,250,9750,0,0,0,0,2375,2375,500,500,18750,7500,674,9992,3598029,3336,1698,-2824,-227846,-392359,-29097,9836,422539
d,1134,8865,0,0,0,0,2577,2061,309,206,12371,16494,1100,9998,3786780,4204,1163,-4174,-203653,-485028,-105012,9827,414517
d,598,9401,0,0,0,0,1538,854,85,0,0,6837,595,9442,4193779,3822,1396,-3457,-44351,-195428,-67690,9877,417048
d,645,9354,0,0,0,0,1612,967,80,80,2419,6451,484,9446,4260260,3366,354,-3195,-20455,-355429,-128739,9884,409750
d,695,9304,0,0,0,0,2000,1565,173,260,8695,13913,1675,7145,3892008,4519,2084,-4131,-33546,-318668,-138023,9876,392292
d,970,9029,0,0,0,0,2718,1359,194,97,9708,13592,918,7859,4070483,3608,1655,-5006,77884,-491960,-76316,9854,400223
d,990,9009,0,0,0,0,1386,1683,99,198,13861,11881,2299,9181,3911264,3013,-4961,4047,72319,-608529,-7437,9849,400169
d,1067,8932,0,0,0,0,2524,1747,388,97,14563,17475,1121,8272,4075590,3824,2373,-3794,-100743,-656004,59050,9849,404987
d,747,9252,0,0,0,0,1495,1308,186,373,11214,8411,817,9966,4104125,4207,495,-3909,109144,-13865,-23634,9857,408731
d,813,9186,0,0,0,0,2441,1744,0,581,13953,8139,1004,8657,3985465,3584,1947,-2803,137546,-418166,-56693,9790,405613
d,1803,8196,0,0,0,0,1229,1311,0,81,5737,11475,1687,9855,3486537,3216,-6865,6186,-12844,-664972,-61829,9931,395717
d,265,9734,0,0,0,0,1681,1504,353,176,12389,7079,813,9327,3921585,3298,872,-3272,18070,-513295,-64279,9889,401379
d,1287,8712,0,0,0,0,2079,2178,198,0,17821,10891,1147,9669,3813783,4527,1004,-2575,93429,-560728,-155203,9931,399344
d,1134,8865,0,0,0,0,1855,1649,103,0,15463,13402,1093,9644,3704771,3710,-6963,4133,164465,-341221,14754,9821,421575
d,864,9135,0,0,0,0,1481,2222,123,123,20987,13580,846,9777,3779330,3204,-5791,4035,-68361,-547062,-283910,9793,410168
d,1250,8750,0,0,0,0,1442,1923,0,96,14423,13461,1284,9417,3641257,3427,-6406,4863,-102433,-706252,-187897,9838,410657
d,707,9292,0,0,0,0,2020,2424,303,404,13131,10101,635,9149,4410628,2193,-455,-2532,-2967,-566854,-140892,9823,407650
d,729,9062,208,0,0,0,2083,1770,0,312,23958,18750,739,8032,4789226,4260,-4928,3386,-86193,-296754,-168408,9823,435278
d,1650,8349,0,0,0,0,2427,2427,291,194,7766,10679,1863,9663,3678221,3819,-498,-1212,-105447,-495893,-68061,9822,397385
d,0,10000,0,0,0,0,1800,2000,200,300,10000,4000,246,9623,4006181,3244,231,-1277,-106871,-429748,-193569,9863,424352
d,1250,8750,0,0,0,0,1458,1666,208,104,10416,10416,1467,9262,3693089,4801,142,-3705,-155114,-561462,-164486,9841,396041
d,746,9253,0,0,0,0,2238,2388,447,447,16417,11940,2468,8802,3767780,3821,-588,-3138,19892,-58296,-384733,9781,405296
e,458,9357,183,0,0,0,1926,1651,0,183,5504,2752,540,9402,4167349,3168,2462,-5295,-83496,-132866,226112,9826,414635
e,526,9473,0,0,0,0,2105,1578,315,105,4210,13684,589,7629,4186972,4277,3242,-5489,-7562,-212334,63292,9836,409316
e,468,9531,0,0,0,0,1718,859,78,0,2343,4687,1163,7948,3805263,5087,3041,-3290,-71491,-96261,108525,9873,410985
e,364,9635,0,0,0,0,583,1167,72,72,729,2919,565,8294,4017375,3350,931,-2888,51593,-82311,12409,9899,405582
e,447,9552,0,0,0,0,2014,820,0,0,2985,4477,402,9670,4316636,2894,2551,-4886,-21672,-72864,50168,9878,418934
e,1555,8074,0,370,0,0,1555,1333,148,296,6666,7407,1410,9586,3955063,4249,2257,-4153,-370349,-148172,-78549,9877,406361
e,827,7894,1278,0,0,0,1353,1203,75,75,3759,7518,700,7442,4106342,3931,3289,-3469,-76919,-141777,100253,9880,419606
e,909,9090,0,0,0,0,909,1398,69,69,1398,8391,1139,9916,3744874,4184,2892,-3464,-324297,-200088,20871,9877,404200
e,1358,8641,0,0,0,0,802,1296,61,0,2469,5555,1269,9508,4599827,4673,-2671,5378,-341081,-278833,52114,9882,426655
e,1194,8805,0,0,0,0,1761,817,62,314,0,12578,1373,9130,3763310,4644,4772,-1545,-212858,-295703,47445,9889,398319
e,287,9712,0,0,0,0,863,1079,143,0,0,6474,1726,7816,4071576,5212,3275,-3277,-58928,-118365,88948,9891,417112
e,567,9432,0,0,0,0,1914,1276,70,141,3546,4964,991,9961,4015840,4169,3331,-3743,-105409,-67891,85581,9888,399919
e,1360,8639,0,0,0,0,1836,1224,0,0,4081,10204,1402,8854,3980100,4689,3349,-4802,-234700,-202037,-58300,9892,399838
e,387,9612,0,0,0,0,967,580,0,129,1290,6451,895,9350,4020074,4842,3441,-3699,1263,-134519,158985,9911,405574
e,518,9481,0,0,0,0,1407,740,222,0,740,5185,649,7046,3997713,3566,3315,-2860,-44950,-118810,117019,9893,413524
e,425,9574,0,0,0,0,1205,1205,70,0,3546,2836,435,8784,4397529,3454,1923,-3837,-28209,-166969,-17877,9905,419499
e,303,9696,0,0,0,0,787,545,60,0,1212,606,470,6117,4138411,3297,1872,-4493,-46626,-72352,68581,9907,411963
e,434,9565,0,0,0,0,1055,683,62,62,1242,3105,897,7645,3920924,4722,3228,-3893,-34100,-32208,80816,9896,411704
e,333,9666,0,0,0,0,2333,1333,83,0,833,5000,347,9412,4252227,2730,1987,-4105,-47071,-121459,119986,9876,412487
e,479,9520,0,0,0,0,684,753,0,0,1369,6164,1772,9100,3712562,4259,2336,-3861,-35392,-158698,27697,9886,403671
e,69,9930,0,0,0,0,972,1111,0,138,2083,2777,959,6989,4005645,3917,1221,-2774,-58065,-41871,117020,9922,418500
e,378,9621,0,0,0,0,1742,757,75,0,0,6818,755,9522,4063165,3537,1704,-3674,82536,-60137,152806,9878,413470
e,0,10000,0,0,0,0,2142,1031,79,158,1587,1587,342,8335,4183236,3059,2188,-3787,61983,-20705,80816,9904,413371
e,0,10000,0,0,0,0,2605,840,84,0,840,4201,47,7445,4538275,1707,2391,-2424,9850,-98892,19339,9904,423775
e,555,9444,0,0,0,0,1587,714,0,79,2380,7142,1075,8278,3855993,3464,2594,-2551,-22194,-44920,88168,9881,406254
e,0,8263,1736,0,0,0,1319,902,208,0,1388,5555,93,3807,4093870,3005,874,2495,-146720,13286,144927,9936,440746
e,582,9417,0,0,0,0,2718,1262,194,97,1941,11650,836,9690,4035728,4449,2491,-6124,-97423,-290230,165083,9851,417047
e,1129,8870,0,0,0,0,1451,1129,161,80,7258,8870,1168,9989,3937022,4458,2468,-5807,-82464,-267007,205149,9876,406978
e,661,9338,0,0,0,0,1397,1102,147,220,2941,4411,794,9949,4042590,4381,1590,-5236,40600,91231,188679,9878,410379
e,534,9465,0,0,0,0,1679,1068,152,0,763,7633,900,9400,4001363,4170,2466,-5171,-36811,-137367,123510,9886,413665
e,762,9237,0,0,0,0,2203,1271,169,84,2542,7627,775,9971,4218061,2932,2334,-5065,-192418,-133954,153935,9882,418794
e,434,9565,0,0,0,0,1086,869,144,0,0,5797,588,8645,4066285,3402,2578,-5650,-13651,-128932,206383,9894,412316
e,588,9411,0,0,0,0,1397,882,73,0,735,7352,870,9891,4033210,3316,2829,-4395,-39837,-156119,163551,9887,406436
e,781,9218,0,0,0,0,1796,1093,78,0,1562,7031,1034,9190,4013925,4078,2602,-4542,218076,-487533,16214,9862,408226
e,806,9193,0,0,0,0,1854,1370,161,0,806,9677,997,9942,4065355,3696,2647,-5213,89858,-272472,35499,9872,412218
e,774,9225,0,0,0,0,1126,1197,70,0,1408,9859,929,10000,4001578,4272,2219,-7092,-267332,-314838,20638,9874,410001
e,808,9191,0,0,0,0,1691,1176,73,0,2205,9558,968,9870,3903501,4314,2254,-6010,-87002,-204247,93627,9877,414624
e,803,8214,982,0,0,0,1785,1250,178,89,2678,11607,840,6913,3780180,4943,2693,-6330,-28484,-151016,171814,9841,395132
e,793,9206,0,0,0,0,1587,873,79,0,0,6349,780,9085,4056834,4014,2191,-5225,55859,-194307,63166,9876,409448
e,1300,8699,0,0,0,0,1869,1056,0,0,813,8130,1325,8729,3907764,3841,2426,-6251,12659,-125650,244851,9864,406997
e,781,6875,2343,0,0,0,2031,1093,78,78,4687,3125,975,6539,3922353,4355,2232,-3197,-74457,-52589,71181,9873,422217
e,826,9173,0,0,0,0,1900,1239,247,82,4958,11570,883,8681,3991379,4515,2471,-5553,-61120,-167413,14654,9856,402297
e,932,9067,0,0,0,0,1440,1101,84,0,6779,7627,1500,9956,3840788,6441,-5011,2709,-13076,-46390,193205,9851,392308
e,737,9262,0,0,0,0,2049,983,81,0,4918,11475,818,9553,3946144,4462,1438,-3572,-6210,-229702,132353,9870,399908
e,990,9009,0,0,0,0,2702,1081,90,0,900,10810,1406,9951,3820962,4922,3036,-4761,108097,-191211,94210,9838,401049
e,483,9516,0,0,0,0,2177,1370,161,0,2419,12903,1141,9964,3810303,5190,2993,-5663,15029,-103648,152962,9861,400028
e,1052,8947,0,0,0,0,2105,1491,0,175,5263,3508,1358,9826,3669305,4185,2640,-5511,-11104,-143177,220877,9855,402068
e,347,9652,0,0,0,0,1565,1217,260,0,4347,6086,445,7559,3988987,3558,2219,-4880,91370,-191714,78896,9876,396692
e,434,9565,0,0,0,0,1304,1130,260,86,869,6956,718,9699,4010550,4575,1847,-5059,8432,-102385,159096,9867,403522
e,347,9652,0,0,0,0,1913,1217,86,0,869,13913,1162,9986,3902601,4873,3299,-5496,-100933,-217790,244753,9855,393223
f,1005,8994,0,0,0,0,2122,1843,0,0,2234,10055,1654,9674,3684574,5338,2096,-5889,-43833,-251822,125755,9903,401016
f,1077,8862,59,0,0,0,1856,1197,179,0,4790,8383,1152,8682,3746749,5403,3104,-7103,-75025,-442554,45866,9892,406083
f,1473,8526,0,0,0,0,2105,1526,52,52,7368,9473,1378,9584,3772388,6233,3809,-8200,-73982,-235191,-72316,9945,414538
f,1526,8473,0,0,0,0,1684,1736,52,0,13157,8947,2396,9791,3555940,7194,-5515,2189,-115113,-417424,-157717,9960,382821
f,726,9273,0,0,0,0,1731,1117,55,55,3351,3351,914,9199,3833870,4528,1289,-4491,-114472,-67750,53048,9909,413003
f,914,9085,0,0,0,0,2228,1942,0,0,2857,5714,870,9934,4097031,4805,1470,-6700,-185462,-449341,4548,9901,418283
f,724,9275,0,0,0,0,1811,1521,0,0,7246,13043,1845,9318,3660290,5341,-5260,2112,-79395,24344,108244,9886,391276
f,928,9071,0,0,0,0,1475,1475,54,218,4918,2732,1176,7443,3910922,3981,2040,-5279,-202259,212540,345085,9912,410790
f,638,9361,0,0,0,0,1436,585,159,53,1595,4787,602,7776,4078701,4481,2062,-5049,9233,-193566,60994,9910,425697
f,652,9347,0,0,0,0,1358,1086,0,0,2717,2717,658,8940,4087162,3852,3422,-7898,-95623,-85588,10501,9896,421333
f,467,9532,0,0,0,0,1637,1111,58,0,584,1754,426,8320,4306457,3287,2069,-4858,-139855,-134093,77073,9900,416603
f,450,9550,0,0,0,0,1000,200,50,0,500,3500,652,8895,4064256,5520,3627,-7002,-138696,-161419,-13802,9944,411938
f,319,9680,0,0,0,0,410,182,91,0,0,2739,281,9624,4470217,3907,2088,-7444,-6622,-50701,-3589,9925,416771
f,547,9452,0,0,0,0,776,502,45,0,456,4566,515,9241,4357268,3298,1943,-5776,-33398,-83696,-7231,9923,420806
f,474,9525,0,0,0,0,905,517,43,0,862,3448,926,8875,3909533,4722,3039,-4518,-11087,-132074,-14017,9933,407304
f,717,9282,0,0,0,0,928,759,42,0,2953,6751,695,8162,4068367,4615,2560,-5195,-115621,-186773,-15831,9930,405407
f,1785,8214,0,0,0,0,1122,1173,153,102,2551,3061,1904,9564,3779673,5455,3035,-6845,-32814,-134152,-30825,9945,410891
f,1132,8490,377,0,0,0,566,990,0,47,6603,6603,2331,7625,3523993,7457,-4985,-537,-280129,-166962,-134824,9907,391573
f,568,9431,0,0,0,0,616,426,0,0,2369,7109,3807,9722,3638189,8543,-6390,232,-129019,-100277,-90959,9926,371858
f,1092,8907,0,0,0,0,1050,462,0,210,2100,5042,1047,8644,4157222,4375,2606,-6462,-168572,-322293,-78692,9924,405576
f,1104,8895,0,0,0,0,1878,1546,55,0,6629,6629,1516,9641,3666478,4866,2770,-5399,-285099,-229330,-127549,9917,410087
f,638,9361,0,0,0,0,1489,1702,0,159,7446,5319,2875,9597,3505130,6256,-5099,2471,-176808,-226857,-83653,9913,381266
f,808,9191,0,0,0,0,1212,1616,0,0,6565,6060,2040,9141,3538446,6966,-5586,714,-181901,-231081,-101009,9924,384478
f,2365,7634,0,0,0,0,1720,2043,107,0,11290,14516,3887,6437,3299213,7677,-4984,1569,-217525,-290720,-111746,9920,375554
f,964,9035,0,0,0,0,1522,964,0,0,4568,4568,940,9759,4172753,5192,3334,-7184,-159839,-189958,-93051,9914,415640
f,1731,8268,0,0,0,0,1298,1341,0,0,3030,6926,1673,9008,3833138,6412,2143,-7841,-376821,-434922,-150662,9933,402105
f,612,9387,0,0,0,0,1632,1530,51,0,1530,3061,892,8211,4030558,4691,2717,-5218,-279928,-162473,-130901,9928,409905
f,1400,8600,0,0,0,0,1400,2000,0,100,8000,9000,2049,9224,3591628,6645,-5656,1882,-257642,-401395,-82756,9914,386115
f,810,9189,0,0,0,0,1396,1126,180,90,4054,4954,819,8769,4181563,4757,1422,-5121,-306402,-448730,-211182,9923,417587
f,1073,8926,0,0,0,0,1609,1414,0,97,3902,8780,1033,7798,4048720,4819,2844,-6282,-285101,-334762,-158533,9926,408173
f,994,9005,0,0,0,0,2209,1823,110,110,4972,7734,1010,8638,3972682,4691,3251,-6060,-308198,-294515,-171159,9905,410009
f,875,9124,0,0,0,0,921,1520,46,46,4608,6912,1834,9560,3718236,6329,-6191,2215,-136291,-283523,-136018,9919,385721
